*156592,+39.924365,+12.45,+044.2,0
*156592,+39.924300,+12.44,+044.2,0
*156592,+39.924276,+12.44,+044.2,0
*156592,+39.924326,+12.44,+044.2,0
*156592,+39.924364,+12.44,+044.2,0
*156592,+39.924310,+12.44,+044.2,0
*156592,+39.924228,+12.44,+044.2,0
*156592,+39.924249,+12.44,+044.2,0
*156592,+39.924356,+12.44,+044.2,0
*156592,+39.924349,+12.44,+044.2,0
*156592,+39.924211,+12.44,+044.2,0
*156592,+39.924225,+12.44,+044.2,0
*156592,+39.924348,+12.44,+044.2,0
*156592,+39.924433,+12.44,+044.2,0
*156592,+39.924341,+12.44,+044.2,0
*156592,+39.924274,+12.44,+044.2,0
*156592,+39.924320,+12.44,+044.2,0
*156592,+39.924418,+12.44,+044.2,0
*156592,+39.924311,+12.44,+044.2,0
*156592,+39.924298,+12.44,+044.2,0
*156592,+39.924298,+12.44,+044.2,0
*156592,+39.924436,+12.44,+044.2,0
*156592,+39.924342,+12.44,+044.2,0
*156592,+39.924342,+12.44,+044.2,0
*156592,+39.924327,+12.44,+044.2,0
*156592,+39.924354,+12.44,+044.2,0
*156592,+39.924354,+12.44,+044.2,0
*156592,+39.924252,+12.44,+044.2,0
*156592,+39.924320,+12.44,+044.2,0
*156592,+39.924320,+12.44,+044.2,0
*156592,+39.924277,+12.44,+044.2,0
*156592,+39.924169,+12.44,+044.2,0
*156592,+39.924151,+12.44,+044.2,0
*156592,+39.924151,+12.44,+044.2,0
*156592,+39.924291,+12.44,+044.2,0
*156592,+39.924170,+12.44,+044.2,0
*156592,+39.924170,+12.44,+044.2,0
*156592,+39.924169,+12.44,+044.2,0
*156592,+39.924232,+12.44,+044.2,0
*156592,+39.924232,+12.44,+044.2,0
*156592,+39.924123,+12.44,+044.2,0
*156592,+39.924181,+12.44,+044.2,0
*156592,+39.924181,+12.44,+044.2,0
*156592,+39.924310,+12.44,+044.2,0
*156592,+39.924240,+12.44,+044.2,0
*156592,+39.924256,+12.44,+044.2,0
*156592,+39.924256,+12.44,+044.2,0
*156592,+39.924410,+12.44,+044.2,0
*156592,+39.924392,+12.44,+044.2,0
*156592,+39.924392,+12.44,+044.2,0
*156592,+39.924443,+12.44,+044.2,0
*156592,+39.924550,+12.44,+044.2,0
*156592,+39.924550,+12.44,+044.2,0
*156592,+39.924478,+12.44,+044.2,0
*156592,+39.924495,+12.44,+044.2,0
*156592,+39.924495,+12.44,+044.2,0
*156592,+39.924584,+12.44,+044.2,0
*156592,+39.924635,+12.44,+044.2,0
*156592,+39.924635,+12.44,+044.2,0
*156592,+39.924596,+12.44,+044.2,0
*156592,+39.924705,+12.44,+044.2,0
*156592,+39.924749,+12.44,+044.2,0
*156592,+39.924749,+12.44,+044.2,0
*156592,+39.924597,+12.44,+044.2,0
*156592,+39.924732,+12.44,+044.2,0
*156592,+39.924732,+12.44,+044.2,0
*156592,+39.924665,+12.44,+044.2,0
*156592,+39.924573,+12.44,+044.2,0
*156592,+39.924573,+12.44,+044.2,0
*156592,+39.924637,+12.44,+044.2,0
*156592,+39.924701,+12.44,+044.2,0
*156592,+39.924701,+12.44,+044.2,0
*156592,+39.924673,+12.44,+044.2,0
*156592,+39.924764,+12.44,+044.2,0
*156592,+39.924764,+12.44,+044.2,0
*156592,+39.924699,+12.44,+044.2,0
*156592,+39.924548,+12.44,+044.2,0
*156592,+39.924675,+12.44,+044.2,0
*156592,+39.924675,+12.44,+044.2,0
*156592,+39.924546,+12.44,+044.2,0
*156592,+39.924426,+12.44,+044.2,0
*156592,+39.924426,+12.44,+044.2,0
*156592,+39.924596,+12.44,+044.2,0
*156592,+39.924538,+12.44,+044.2,0
*156592,+39.924538,+12.44,+044.2,0
*156592,+39.924370,+12.44,+044.2,0
*156592,+39.924509,+12.44,+044.2,0
*156592,+39.924484,+12.44,+044.2,0
*156592,+39.924484,+12.44,+044.2,0
*156592,+39.924293,+12.44,+044.2,0
*156592,+39.924373,+12.44,+044.2,0
*156592,+39.924373,+12.44,+044.2,0
*156592,+39.924393,+12.44,+044.2,0
*156592,+39.924251,+12.44,+044.2,0
*156592,+39.924251,+12.44,+044.2,0
*156592,+39.924273,+12.44,+044.2,0
*156592,+39.924335,+12.44,+044.2,0
*156592,+39.924332,+12.44,+044.2,0
*156592,+39.924332,+12.44,+044.2,0
*156592,+39.924519,+12.44,+044.2,0
*156592,+39.924561,+12.44,+044.2,0
*156592,+39.924561,+12.44,+044.2,0
*156592,+39.924494,+12.44,+044.2,0
*156592,+39.924565,+12.44,+044.2,0
*156592,+39.924565,+12.44,+044.2,0
*156592,+39.924546,+12.44,+044.2,0
*156592,+39.924537,+12.43,+044.2,0
*156592,+39.924527,+12.43,+044.2,0
*156592,+39.924594,+12.43,+044.2,0
*156592,+39.924592,+12.43,+044.2,0
*156592,+39.924513,+12.43,+044.2,0
*156592,+39.924513,+12.43,+044.2,0
*156592,+39.924485,+12.43,+044.2,0
*156592,+39.924485,+12.43,+044.2,0
*156592,+39.924568,+12.43,+044.2,0
*156592,+39.924445,+12.43,+044.2,0
*156592,+39.924443,+12.43,+044.2,0
*156592,+39.924541,+12.43,+044.2,0
*156592,+39.924582,+12.43,+044.2,0
*156592,+39.924485,+12.43,+044.2,0
*156592,+39.924485,+12.43,+044.2,0
*156592,+39.924466,+12.43,+044.2,0
*156592,+39.924652,+12.43,+044.2,0
*156592,+39.924549,+12.43,+044.2,0
*156592,+39.924549,+12.43,+044.2,0
*156592,+39.924606,+12.43,+044.2,0
*156592,+39.924676,+12.43,+044.2,0
*156592,+39.924676,+12.43,+044.2,0
*156592,+39.924528,+12.43,+044.2,0
*156592,+39.924613,+12.43,+044.2,0
*156592,+39.924613,+12.43,+044.2,0
*156592,+39.924779,+12.43,+044.2,0
*156592,+39.924669,+12.43,+044.2,0
*156592,+39.924669,+12.43,+044.2,0
*156592,+39.924714,+12.43,+044.2,0
*156592,+39.924799,+12.43,+044.2,0
*156592,+39.924751,+12.43,+044.2,0
*156592,+39.924751,+12.43,+044.2,0
*156592,+39.924734,+12.43,+044.2,0
*156592,+39.924839,+12.43,+044.2,0
*156592,+39.924839,+12.43,+044.2,0
*156592,+39.924788,+12.43,+044.2,0
*156592,+39.924672,+12.43,+044.2,0
*156592,+39.924672,+12.43,+044.2,0
*156592,+39.924823,+12.43,+044.2,0
*156592,+39.924718,+12.43,+044.2,0
*156592,+39.924718,+12.43,+044.2,0
*156592,+39.924751,+12.43,+044.2,0
*156592,+39.924796,+12.43,+044.2,0
*156592,+39.924660,+12.43,+044.2,0
*156592,+39.924660,+12.43,+044.2,0
*156592,+39.924558,+12.43,+044.2,0
*156592,+39.924645,+12.43,+044.2,0
*156592,+39.924645,+12.43,+044.2,0
*156592,+39.924621,+12.43,+044.2,0
*156592,+39.924549,+12.43,+044.2,0
*156592,+39.924549,+12.43,+044.2,0
*156592,+39.924590,+12.43,+044.2,0
*156592,+39.924588,+12.43,+044.2,0
*156592,+39.924588,+12.43,+044.2,0
*156592,+39.924599,+12.43,+044.2,0
*156592,+39.924599,+12.43,+044.2,0
*156592,+39.924701,+12.43,+044.2,0
*156592,+39.924701,+12.43,+044.2,0
*156592,+39.924724,+12.43,+044.2,0
*156592,+39.924787,+12.43,+044.2,0
*156592,+39.924787,+12.43,+044.2,0
*156592,+39.924874,+12.43,+044.2,0
*156592,+39.924801,+12.43,+044.2,0
*156592,+39.924889,+12.43,+044.2,0
*156592,+39.924992,+12.43,+044.2,0
*156592,+39.924961,+12.43,+044.2,0
*156592,+39.924891,+12.43,+044.2,0
*156592,+39.924889,+12.43,+044.2,0
*156592,+39.924997,+12.43,+044.2,0
*156592,+39.925078,+12.43,+044.2,0
*156592,+39.925039,+12.43,+044.2,0
*156592,+39.924961,+12.43,+044.2,0
*156592,+39.924965,+12.43,+044.2,0
*156592,+39.925061,+12.43,+044.2,0
*156592,+39.925073,+12.43,+044.2,0
*156592,+39.924939,+12.43,+044.2,0
*156592,+39.924825,+12.43,+044.2,0
*156592,+39.924903,+12.43,+044.2,0
*156592,+39.924990,+12.43,+044.2,0
*156592,+39.924930,+12.43,+044.2,0
*156592,+39.924780,+12.43,+044.2,0
*156592,+39.924894,+12.43,+044.2,0
*156592,+39.924876,+12.43,+044.2,0
*156592,+39.924876,+12.43,+044.2,0
*156592,+39.924736,+12.43,+044.2,0
*156592,+39.924703,+12.43,+044.2,0
*156592,+39.924703,+12.43,+044.2,0
*156592,+39.924766,+12.43,+044.2,0
*156592,+39.924497,+12.43,+044.2,0
*156592,+39.924497,+12.43,+044.2,0
*156592,+39.924644,+12.43,+044.2,0
*156592,+39.924598,+12.43,+044.2,0
*156592,+39.924598,+12.43,+044.2,0
*156592,+39.924441,+12.43,+044.2,0
*156592,+39.924514,+12.43,+044.2,0
*156592,+39.924514,+12.43,+044.2,0
*156592,+39.924552,+12.43,+044.2,0
*156592,+39.924552,+12.43,+044.2,0
*156592,+39.924666,+12.43,+044.2,0
*156592,+39.924666,+12.43,+044.2,0
*156592,+39.924696,+12.43,+044.2,0
*156592,+39.924667,+12.43,+044.2,0
*156592,+39.924667,+12.43,+044.2,0
*156592,+39.924738,+12.43,+044.2,0
*156592,+39.924863,+12.43,+044.2,0
*156592,+39.924863,+12.43,+044.2,0
*156592,+39.924873,+12.43,+044.2,0
*156592,+39.924897,+12.43,+044.2,0
*156592,+39.924897,+12.43,+044.2,0
*156592,+39.924881,+12.43,+044.2,0
*156592,+39.924817,+12.43,+044.2,0
*156592,+39.924801,+12.43,+044.2,0
*156592,+39.924801,+12.43,+044.2,0
*156592,+39.924871,+12.43,+044.2,0
*156592,+39.924835,+12.43,+044.2,0
*156592,+39.924835,+12.43,+044.2,0
*156592,+39.924845,+12.43,+044.2,0
*156592,+39.924887,+12.43,+044.2,0
*156592,+39.924887,+12.43,+044.2,0
*156592,+39.924863,+12.44,+044.2,0
*156592,+39.924883,+12.44,+044.2,0
*156592,+39.924883,+12.44,+044.2,0
*156592,+39.924992,+12.44,+044.2,0
